cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	PCBP2	L1	L1MB3	antisense	15806	41	538	921746	579	4.4442	3.438e-14	3.721e-12
HepG2	QKI	L1	L1ME3G	antisense	15371	28	249	922181	277	6.7464	3.760e-14	4.057e-12
HepG2	PTBP1	Alu	AluJr4	antisense	14033	35	446	923519	481	5.1645	3.960e-14	4.261e-12
HepG2	MATR3	L1	L1MB1	antisense	14172	18	88	923380	106	13.3272	4.574e-14	4.906e-12
HepG2	HNRNPK	L1	L1PB1	antisense	9867	23	256	927685	279	8.4470	6.442e-14	6.889e-12
HepG2	ILF3	Alu	AluSg7	antisense	7515	14	83	930037	97	20.8747	6.709e-14	7.153e-12
HepG2	SUGP2	L1	L1MA8	antisense	33352	30	128	904200	158	6.3541	7.010e-14	7.451e-12
HepG2	UPF1	Alu	AluSx3	sense	10488	20	170	927064	190	10.3992	8.270e-14	8.764e-12
HepG2	HNRNPM	L1	L1MCc	antisense	22936	24	116	914616	140	8.2504	8.551e-14	9.035e-12
HepG2	QKI	L1	L1MD3	antisense	15371	17	71	922181	88	14.3650	8.995e-14	9.476e-12
HepG2	U2AF2	L1	L1MC4	antisense	26817	69	804	910735	873	2.9146	1.045e-13	1.097e-11
HepG2	PCBP2	L1	L1MA5	antisense	15806	20	111	921746	131	10.5074	1.120e-13	1.173e-11
HepG2	HNRNPM	L1	L1MA3	antisense	22936	35	276	914616	311	5.0569	1.212e-13	1.265e-11
HepG2	SUGP2	L1	L1MEj	antisense	33352	14	14	904200	28	27.1108	1.297e-13	1.350e-11
HepG2	HLTF	L1	L1M4c	sense	14672	15	52	922880	67	18.1445	1.319e-13	1.369e-11
HepG2	MATR3	L1	L1PB4	antisense	14172	17	80	923380	97	13.8455	1.335e-13	1.382e-11
HepG2	QKI	L1	L1ME4b	antisense	15371	28	266	922181	294	6.3152	1.656e-13	1.709e-11
HepG2	PCBP2	Alu	AluJo	antisense	15806	81	1826	921746	1907	2.5869	1.820e-13	1.873e-11
HepG2	XPO5	Alu	AluSq2	sense	7790	21	278	929762	299	9.0159	2.045e-13	2.098e-11
HepG2	HLTF	L1	L1M4a1	sense	14672	9	6	922880	15	94.3511	2.582e-13	2.641e-11
HepG2	CSTF2	L1	L1ME1	antisense	4758	25	715	932794	740	6.8548	2.906e-13	2.964e-11
HepG2	SUGP2	L1	L1MEb	antisense	33352	15	20	904200	35	20.3331	3.042e-13	3.094e-11
HepG2	UPF1	Alu	AluY	sense	10488	22	235	927064	257	8.2751	3.427e-13	3.476e-11
HepG2	HLTF	L1	L1M5	sense	14672	20	129	922880	149	9.7521	3.500e-13	3.540e-11
HepG2	HLTF	L1	L1MD1	sense	14672	14	45	922880	59	19.5691	3.608e-13	3.638e-11
HepG2	UPF1	Alu	AluJr	sense	10488	40	850	927064	890	4.1597	3.709e-13	3.730e-11
HepG2	HLTF	L1	L1MD2	sense	14672	19	114	922880	133	10.4835	4.298e-13	4.310e-11
HepG2	HNRNPM	L1	L1MC5	antisense	22936	39	359	914616	398	4.3320	4.388e-13	4.388e-11
HepG2	MATR3	L1	L1PBa	antisense	14172	15	61	923380	76	16.0218	5.817e-13	5.801e-11
HepG2	POLR2G	Alu	AluSx1	antisense	509	14	1597	937043	1611	16.1386	6.319e-13	6.284e-11
HepG2	SUGP2	L1	L1PA13	antisense	33352	28	122	904200	150	6.2222	7.243e-13	7.182e-11
HepG2	QKI	L1	L1MA5	antisense	15371	19	112	922181	131	10.1777	7.265e-13	7.184e-11
HepG2	HLTF	L1	L1PA7	sense	14672	12	28	922880	40	26.9575	7.991e-13	7.880e-11
HepG2	TAF15	L1	L1MC4	sense	4340	13	144	933212	157	19.4121	8.057e-13	7.923e-11
HepG2	HNRNPM	L1	L1MB4	antisense	22936	33	264	914616	297	4.9846	8.490e-13	8.326e-11
HepG2	KHSRP	L1	L1ME3F	antisense	12425	19	143	925127	162	9.8929	8.969e-13	8.772e-11
HepG2	SUGP2	L1	L1MA9	antisense	33352	36	211	904200	247	4.6255	1.046e-12	1.021e-10
HepG2	HLTF	L1	L1MA9	sense	14672	14	50	922880	64	17.6122	1.206e-12	1.173e-10
HepG2	QKI	L1	L1ME3Cz	antisense	15371	22	171	922181	193	7.7186	1.735e-12	1.683e-10
HepG2	PTBP1	L1	L1PA7	antisense	14033	28	328	923519	356	5.6180	2.054e-12	1.987e-10
HepG2	ILF3	Alu	AluSx4	sense	7515	10	34	930037	44	36.3992	2.107e-12	2.033e-10
HepG2	HNRNPM	L1	L1MA5A	antisense	22936	20	88	914616	108	9.0629	2.171e-12	2.089e-10
HepG2	SUGP2	L1	L1PA8A	antisense	33352	21	65	904200	86	8.7589	2.283e-12	2.190e-10
HepG2	SUGP2	L1	L1ME2z	antisense	33352	30	150	904200	180	5.4222	2.385e-12	2.277e-10
HepG2	SUGP2	Alu	AluJr4	antisense	33352	52	429	904200	481	3.2862	2.382e-12	2.277e-10
HepG2	HLTF	L1	L1ME3Cz	sense	14672	13	42	922880	55	19.4693	2.639e-12	2.512e-10
HepG2	QKI	L1	L1MEd	antisense	15371	35	476	922181	511	4.4114	2.869e-12	2.723e-10
HepG2	KHSRP	L1	L1ME4b	antisense	12425	24	270	925127	294	6.6184	2.885e-12	2.731e-10
HepG2	SUGP2	L1	L1PB4	antisense	33352	22	75	904200	97	7.9525	3.434e-12	3.242e-10
HepG2	HNRNPM	L1	L1MC	antisense	22936	19	80	914616	99	9.4708	3.932e-12	3.703e-10
HepG2	SUGP2	L1	L1MC2	antisense	33352	29	143	904200	172	5.4980	4.072e-12	3.824e-10
HepG2	HNRNPL	L1	L1MD2	sense	14585	18	115	922967	133	9.9050	4.083e-12	3.825e-10
HepG2	HLTF	L1	L1PA3	sense	14672	9	10	922880	19	56.6107	4.502e-12	4.206e-10
HepG2	U2AF2	L1	L1ME4c	antisense	26817	21	88	910735	109	8.1044	5.128e-12	4.779e-10
HepG2	SUGP2	L1	L1MC	antisense	33352	22	77	904200	99	7.7459	5.314e-12	4.939e-10
HepG2	ILF3	Alu	Alu	antisense	7515	10	38	930037	48	32.5677	5.395e-12	5.001e-10
HepG2	PCBP2	L1	L1MA1	antisense	15806	12	32	921746	44	21.8686	6.710e-12	6.204e-10
HepG2	HLTF	Alu	AluJb	sense	14672	63	1442	922880	1505	2.7481	7.221e-12	6.659e-10
HepG2	MATR3	L1	L1MA9	antisense	14172	23	224	923380	247	6.6900	7.361e-12	6.770e-10
HepG2	PTBP1	Alu	AluSz6	antisense	14033	44	828	923519	872	3.4972	7.744e-12	7.104e-10
HepG2	XPO5	Alu	AluSg	sense	7790	15	144	929762	159	12.4326	8.106e-12	7.417e-10
HepG2	HLTF	L1	L1MC4	sense	14672	19	138	922880	157	8.6603	8.720e-12	7.958e-10
HepG2	XPO5	Alu	AluSx3	sense	7790	16	174	929762	190	10.9750	9.392e-12	8.550e-10
HepG2	HLTF	L1	L1PA4	sense	14672	8	6	922880	14	83.8677	9.913e-12	9.001e-10
HepG2	XRCC6	Alu	AluJo	antisense	435	13	1894	937117	1907	14.7866	1.188e-11	1.076e-09
HepG2	HNRNPL	L1	L1MD2	antisense	14585	22	202	922967	224	6.8921	1.253e-11	1.131e-09
HepG2	HNRNPM	L1	L1MA2	antisense	22936	26	181	914616	207	5.7282	1.342e-11	1.209e-09
HepG2	SUGP2	L1	L1M3	antisense	33352	24	100	904200	124	6.5066	1.366e-11	1.227e-09
HepG2	U2AF2	L1	L1ME3Cz	antisense	26817	27	166	910735	193	5.5238	1.427e-11	1.279e-09
HepG2	MATR3	L1	L1P3	antisense	14172	11	29	923380	40	24.7141	1.448e-11	1.295e-09
HepG2	HLTF	L1	L1MA8	sense	14672	12	38	922880	50	19.8634	1.502e-11	1.340e-09
HepG2	QKI	L1	L1ME5	antisense	15371	13	47	922181	60	16.5943	1.549e-11	1.378e-09
HepG2	MATR3	L1	L1ME3A	antisense	14172	25	281	923380	306	5.7967	1.636e-11	1.452e-09
HepG2	MATR3	L1	L1PA8	antisense	14172	15	80	923380	95	12.2166	1.726e-11	1.528e-09
HepG2	MATR3	L1	L1MC2	antisense	14172	19	153	923380	172	8.0912	2.448e-11	2.162e-09
HepG2	HNRNPM	L1	L1PB4	antisense	22936	18	79	914616	97	9.0859	2.594e-11	2.285e-09
HepG2	HNRNPM	L1	L1MA9	antisense	22936	28	219	914616	247	5.0984	2.687e-11	2.362e-09
HepG2	HNRNPM	L1	L1PA4	antisense	22936	16	58	914616	74	11.0005	2.864e-11	2.511e-09
HepG2	MATR3	L1	L1MA7	antisense	14172	19	156	923380	175	7.9356	3.318e-11	2.894e-09
HepG2	SUGP2	L1	L1MA5A	antisense	33352	22	86	904200	108	6.9353	3.317e-11	2.894e-09
HepG2	UPF1	Alu	AluSc	sense	10488	15	117	927064	132	11.3324	3.356e-11	2.920e-09
HepG2	MATR3	L1	L1M3f	antisense	14172	11	32	923380	43	22.3971	3.455e-11	2.999e-09
HepG2	QKI	L1	L1MEg	antisense	15371	27	316	922181	343	5.1261	3.727e-11	3.228e-09
HepG2	MATR3	L1	L1PA17	antisense	14172	13	56	923380	69	15.1253	3.756e-11	3.244e-09
HepG2	HNRNPM	L1	L1M3e	antisense	22936	10	12	914616	22	33.2307	3.785e-11	3.261e-09
HepG2	HNRNPL	L1	L1M4	sense	14585	14	68	922967	82	13.0286	3.942e-11	3.389e-09
HepG2	MATR3	L1	L1PA14	antisense	14172	12	44	923380	56	17.7696	4.270e-11	3.661e-09
HepG2	HNRNPL	L1	L1ME3	antisense	14585	19	154	922967	173	7.8075	4.387e-11	3.753e-09
HepG2	HNRNPM	L1	L1MB2	antisense	22936	31	275	914616	306	4.4952	4.411e-11	3.765e-09
HepG2	PCBP2	L1	L1MB7	antisense	15806	41	687	921746	728	3.4803	4.804e-11	4.090e-09
HepG2	MATR3	L1	L1MA8	antisense	14172	18	140	923380	158	8.3771	4.835e-11	4.106e-09
HepG2	UPF1	Alu	AluSq2	sense	10488	21	278	927064	299	6.6772	4.934e-11	4.180e-09
HepG2	HNRNPM	L1	L1MC4a	antisense	22936	31	277	914616	308	4.4628	5.203e-11	4.398e-09
HepG2	HNRNPM	L1	L1PA3	antisense	22936	15	51	914616	66	11.7285	5.524e-11	4.659e-09
HepG2	MATR3	L1	L1ME2	antisense	14172	20	183	923380	203	7.1208	6.018e-11	5.063e-09
HepG2	CSTF2	L1	L1ME4a	antisense	4758	17	387	932794	404	8.6119	6.121e-11	5.137e-09
HepG2	SUGP2	L1	L1PA14	antisense	33352	16	40	904200	56	10.8443	7.019e-11	5.877e-09
HepG2	PCBP2	SVA	SVA_D	sense	15806	8	8	921746	16	58.3162	7.431e-11	6.207e-09
HepG2	KHSRP	L1	L1ME4b	sense	12425	13	71	925127	84	13.6330	1.007e-10	8.394e-09
HepG2	HLTF	L1	L1PA15-16	sense	14672	6	1	922880	7	377.4046	1.013e-10	8.425e-09
HepG2	EXOSC5	L1	L1PA15	antisense	1361	9	225	936191	234	27.5148	1.033e-10	8.568e-09
HepG2	HNRNPM	L1	L1PB3	antisense	22936	20	114	914616	134	6.9959	1.296e-10	1.072e-08
HepG2	HNRNPM	L1	L1ME2z	antisense	22936	23	157	914616	180	5.8418	1.388e-10	1.146e-08
HepG2	HNRNPL	L1	L1M5	antisense	14585	35	585	922967	620	3.7861	1.400e-10	1.153e-08
HepG2	HNRNPM	L1	L1M4a1	antisense	22936	18	89	914616	107	8.0650	1.420e-10	1.167e-08
HepG2	TAF15	L1	L1MB3	sense	4340	10	102	933212	112	21.0810	1.649e-10	1.352e-08
HepG2	HNRNPM	L1	L1MEg	antisense	22936	32	311	914616	343	4.1031	1.816e-10	1.485e-08
HepG2	MATR3	L1	L1MA5	antisense	14172	16	115	923380	131	9.0651	1.976e-10	1.613e-08
HepG2	KHSRP	L1	L1ME3	antisense	12425	17	156	925127	173	8.1139	2.333e-10	1.899e-08
HepG2	MATR3	L1	L1M5	antisense	14172	34	586	923380	620	3.7803	2.593e-10	2.106e-08
HepG2	PTBP1	Alu	AluSc	antisense	14033	30	471	923519	501	4.1918	2.895e-10	2.346e-08
HepG2	HLTF	L1	L1MC5	sense	14672	12	52	922880	64	14.5156	3.318e-10	2.683e-08
HepG2	HNRNPM	L1	L1MC2	antisense	22936	22	150	914616	172	5.8486	3.385e-10	2.731e-08
HepG2	PCBP2	L1	L1MD2	antisense	15806	21	203	921746	224	6.0327	3.641e-10	2.931e-08
HepG2	HNRNPL	L1	L1ME3	sense	14585	9	20	922967	29	28.4769	4.023e-10	3.231e-08
HepG2	HNRNPM	L1	L1MD2	antisense	22936	25	199	914616	224	5.0097	4.188e-10	3.356e-08
HepG2	HLTF	L1	L1PB4	sense	14672	10	30	922880	40	20.9669	4.849e-10	3.877e-08
HepG2	HNRNPC	Alu	AluYk3	antisense	12825	6	3	924727	9	144.2069	5.306e-10	4.233e-08
HepG2	PTBP1	L1	L1MEh	antisense	14033	11	44	923519	55	16.4526	5.492e-10	4.372e-08
HepG2	MATR3	L1	L1M8	antisense	14172	11	44	923380	55	16.2888	6.084e-10	4.832e-08
HepG2	ILF3	Alu	AluSx4	antisense	7515	12	116	930037	128	12.8025	7.016e-10	5.560e-08
HepG2	HLTF	L1	L1ME2	sense	14672	11	43	922880	54	16.0909	7.076e-10	5.595e-08
HepG2	HLTF	L1	L1PBa	sense	14672	7	7	922880	14	62.9008	7.154e-10	5.644e-08
HepG2	MATR3	L1	L1P1	antisense	14172	8	14	923380	22	37.2316	7.201e-10	5.668e-08
HepG2	HLTF	L1	L1MB4	sense	14672	10	32	922880	42	19.6565	8.180e-10	6.403e-08
HepG2	QKI	L1	L1ME3B	antisense	15371	19	176	922181	195	6.4767	8.181e-10	6.403e-08
HepG2	QKI	L1	L1M4	antisense	15371	30	449	922181	479	4.0086	8.188e-10	6.403e-08
HepG2	HNRNPL	Alu	AluJo	sense	14585	37	697	922967	734	3.3593	9.618e-10	7.504e-08
HepG2	HNRNPL	L1	L1ME3B	sense	14585	10	33	922967	43	19.1763	9.929e-10	7.730e-08
HepG2	TAF15	L1	L1MB4	sense	4340	7	35	933212	42	43.0052	1.061e-09	8.245e-08
HepG2	HNRNPL	L1	L1ME2z	sense	14585	9	23	922967	32	24.7625	1.080e-09	8.374e-08
HepG2	KHSRP	L1	L1ME3Cz	antisense	12425	17	176	925127	193	7.1919	1.273e-09	9.844e-08
HepG2	SUGP2	Alu	AluSx1	antisense	33352	107	1504	904200	1611	1.9288	1.289e-09	9.945e-08
HepG2	HLTF	L1	L1MA2	sense	14672	7	8	922880	15	55.0382	1.323e-09	1.019e-07
HepG2	PCBP2	Alu	AluJr4	antisense	15806	30	451	921746	481	3.8791	1.701e-09	1.307e-07
HepG2	QKI	L1	L1MA6	antisense	15371	15	106	922181	121	8.4898	1.738e-09	1.333e-07
HepG2	HNRNPL	L1	L1ME4c	antisense	14585	14	95	922967	109	9.3258	1.942e-09	1.486e-07
HepG2	HNRNPL	L1	L1PA16	sense	14585	10	36	922967	46	17.5783	2.023e-09	1.541e-07
HepG2	HNRNPL	L1	L1MA7	sense	14585	10	36	922967	46	17.5783	2.023e-09	1.541e-07
HepG2	SUGP2	L1	L1PA17	antisense	33352	16	53	904200	69	8.1844	2.077e-09	1.579e-07
HepG2	MATR3	L1	L1MC3	antisense	14172	19	204	923380	223	6.0684	2.087e-09	1.583e-07
HepG2	DKC1	Alu	AluJr	sense	3476	19	871	934076	890	5.8619	2.179e-09	1.649e-07
HepG2	HLTF	L1	L1PA6	sense	14672	7	9	922880	16	48.9228	2.320e-09	1.752e-07
HepG2	UPF1	Alu	AluSz6	sense	10488	19	283	927064	302	5.9345	2.493e-09	1.879e-07
HepG2	HNRNPL	L1	L1ME3G	sense	14585	10	37	922967	47	17.1032	2.534e-09	1.906e-07
HepG2	MATR3	L1	L1MB3	antisense	14172	31	548	923380	579	3.6858	2.715e-09	2.038e-07
HepG2	HNRNPC	Alu	AluYf1	antisense	12825	5	1	924727	6	360.5173	2.839e-09	2.126e-07
HepG2	HNRNPC	Alu	AluSq4	antisense	12825	6	5	924727	11	86.5242	2.851e-09	2.131e-07
HepG2	MATR3	L1	L1MB5	antisense	14172	21	258	923380	279	5.3033	2.862e-09	2.135e-07
HepG2	HNRNPM	L1	L1M4b	antisense	22936	21	155	914616	176	5.4027	3.023e-09	2.250e-07
HepG2	BCCIP	L1	L1MA4A	antisense	1205	8	262	936347	270	23.7268	3.410e-09	2.530e-07
HepG2	HLTF	Alu	AluSz	sense	14672	29	473	922880	502	3.8565	3.414e-09	2.530e-07
HepG2	PRPF4	SVA	SVA_D	antisense	17668	10	31	919884	41	16.7952	3.702e-09	2.738e-07
HepG2	HLTF	Alu	AluJo	sense	14672	36	698	922880	734	3.2442	3.801e-09	2.806e-07
HepG2	KHSRP	L1	L1MC4	sense	12425	15	142	925127	157	7.8652	3.853e-09	2.838e-07
HepG2	EXOSC5	L1	L1PA8A	antisense	1361	6	80	936191	86	51.5902	3.941e-09	2.897e-07
HepG2	QKI	L1	L1ME3G	sense	15371	10	37	922181	47	16.2148	4.163e-09	3.054e-07
HepG2	SUGP2	L1	L1MA7	antisense	33352	25	150	904200	175	4.5185	4.190e-09	3.067e-07
HepG2	XPO5	Alu	AluJr4	sense	7790	13	164	929762	177	9.4609	4.307e-09	3.146e-07
HepG2	SMNDC1	L1	L1PA2	sense	1116	5	44	936436	49	95.3523	4.324e-09	3.152e-07
HepG2	HNRNPL	L1	L1MB2	antisense	14585	22	284	922967	306	4.9021	4.747e-09	3.453e-07
HepG2	KHSRP	L1	L1MC5a	antisense	12425	22	337	925127	359	4.8607	5.049e-09	3.665e-07
HepG2	SUGP2	L1	L1MEh	antisense	33352	14	41	904200	55	9.2574	5.681e-09	4.116e-07
HepG2	PTBP1	Alu	AluSx3	antisense	14033	27	451	923519	478	3.9399	7.452e-09	5.388e-07
HepG2	HNRNPM	L1	L1MB1	antisense	22936	16	90	914616	106	7.0892	7.492e-09	5.406e-07
HepG2	DDX59	Alu	AluJb	antisense	5497	48	3127	932055	3175	2.6027	7.713e-09	5.555e-07
HepG2	UPF1	Alu	AluSc8	sense	10488	11	81	927064	92	12.0040	7.992e-09	5.744e-07
HepG2	SUGP2	L1	L1MA5	antisense	33352	21	110	904200	131	5.1757	8.865e-09	6.358e-07
HepG2	MATR3	L1	L1M7	antisense	14172	11	59	923380	70	12.1476	8.936e-09	6.396e-07
HepG2	QKI	L1	L1ME4a	sense	15371	13	85	922181	98	9.1757	9.025e-09	6.447e-07
HepG2	HNRNPM	L1	L1MC3	antisense	22936	23	200	914616	223	4.5858	9.347e-09	6.664e-07
HepG2	ILF3	Alu	AluSc5	sense	7515	7	27	930037	34	32.0853	9.435e-09	6.713e-07
HepG2	HNRNPL	L1	L1MB8	sense	14585	13	91	922967	104	9.0403	1.018e-08	7.225e-07
HepG2	MATR3	L1	L1ME3B	antisense	14172	17	178	923380	195	6.2227	1.020e-08	7.226e-07
HepG2	PTBP1	L1	L1M5	antisense	14033	31	589	923519	620	3.4637	1.055e-08	7.463e-07
HepG2	CSTF2	L1	L1ME2	antisense	4758	11	192	932794	203	11.2319	1.070e-08	7.556e-07
HepG2	HLTF	L1	L1MB5	sense	14672	10	44	922880	54	14.2956	1.121e-08	7.898e-07
HepG2	SAFB	L1	L1M4	sense	1712	6	76	935840	82	43.1554	1.143e-08	8.036e-07
HepG2	HLTF	L1	L1MA4A	sense	14672	8	21	922880	29	23.9622	1.149e-08	8.062e-07
HepG2	MATR3	L1	L1MA5A	antisense	14172	13	95	923380	108	8.9160	1.157e-08	8.088e-07
HepG2	PTBP1	L1	L1MEi	antisense	14033	13	96	923519	109	8.9118	1.155e-08	8.088e-07
HepG2	QKI	L1	L1MB2	antisense	15371	22	284	922181	306	4.6475	1.199e-08	8.363e-07
HepG2	HNRNPM	L1	L1M4a2	antisense	22936	11	36	914616	47	12.1846	1.446e-08	1.007e-06
HepG2	HLTF	L1	L1PA10	sense	14672	7	13	922880	20	33.8696	1.488e-08	1.034e-06
HepG2	HLTF	L1	L1MC2	sense	14672	8	22	922880	30	22.8730	1.545e-08	1.071e-06
HepG2	TAF15	L1	L1MD2	sense	4340	9	124	933212	133	15.6067	1.573e-08	1.089e-06
HepG2	PTBP1	L1	L1ME1	antisense	14033	34	706	923519	740	3.1693	1.695e-08	1.171e-06
HepG2	PTBP1	L1	L1P2	antisense	14033	11	64	923519	75	11.3112	1.708e-08	1.178e-06
HepG2	HLTF	Alu	AluJr	sense	14672	39	851	922880	890	2.8826	1.874e-08	1.289e-06
HepG2	HNRNPL	L1	L1MEd	sense	14585	11	62	922967	73	11.2274	1.886e-08	1.292e-06
HepG2	KHSRP	L1	L1ME2	antisense	12425	16	187	925127	203	6.3706	1.883e-08	1.292e-06
HepG2	UPF1	Alu	AluY	antisense	10488	25	555	927064	580	3.9817	1.926e-08	1.317e-06
HepG2	HLTF	L1	L1PREC2	sense	14672	7	14	922880	21	31.4504	2.201e-08	1.503e-06
HepG2	HNRNPL	L1	L1MB5	antisense	14585	20	259	922967	279	4.8866	2.439e-08	1.662e-06
HepG2	HNRNPC	Alu	AluYk2	antisense	12825	5	3	924727	8	120.1724	2.590e-08	1.761e-06
HepG2	KHSRP	L1	L1MC5a	sense	12425	9	43	925127	52	15.5840	2.766e-08	1.878e-06
HepG2	DKC1	Alu	AluJo	sense	3476	16	718	934076	734	5.9882	2.946e-08	1.996e-06
HepG2	U2AF2	L1	L1MC4a	antisense	26817	29	279	910735	308	3.5300	3.046e-08	2.060e-06
HepG2	HNRNPL	L1	L1MD	sense	14585	7	15	922967	22	29.5316	3.058e-08	2.062e-06
HepG2	QKI	L1	L1M5	sense	15371	15	134	922181	149	6.7158	3.061e-08	2.062e-06
HepG2	NKRF	SVA	SVA_D	antisense	11361	8	33	926191	41	19.7633	3.103e-08	2.086e-06
HepG2	KHSRP	L1	L1MC5	antisense	12425	22	376	925127	398	4.3565	3.188e-08	2.139e-06
HepG2	QKI	L1	L1MB4	antisense	15371	21	276	922181	297	4.5648	3.384e-08	2.267e-06
HepG2	SUGP2	L1	L1MEg1	antisense	33352	10	19	904200	29	14.2689	3.483e-08	2.328e-06
HepG2	UPF1	Alu	AluSq2	antisense	10488	22	451	927064	473	4.3118	3.553e-08	2.371e-06
HepG2	CSTF2	L1	L1M5	antisense	4758	17	603	932794	620	5.5270	3.593e-08	2.393e-06
HepG2	QKI	L1	L1MA1	antisense	15371	9	35	922181	44	15.4272	3.604e-08	2.396e-06
HepG2	TAF15	L1	L1MB8	sense	4340	8	96	933212	104	17.9188	3.638e-08	2.414e-06
HepG2	POLR2G	Alu	AluSz	antisense	509	10	1638	937043	1648	11.2390	3.657e-08	2.422e-06
HepG2	UPF1	Alu	AluSz	antisense	10488	46	1602	927064	1648	2.5381	3.714e-08	2.455e-06
HepG2	UPF1	Alu	AluJo	sense	10488	28	706	927064	734	3.5057	3.741e-08	2.469e-06
HepG2	UPF1	Alu	AluSg	sense	10488	13	146	927064	159	7.8706	3.770e-08	2.483e-06
HepG2	U2AF2	L1	L1ME1	antisense	26817	50	690	910735	740	2.4609	3.781e-08	2.486e-06
HepG2	HNRNPL	L1	L1PA13	sense	14585	6	8	922967	14	47.4615	3.820e-08	2.506e-06
HepG2	PCBP2	L1	L1MA5A	antisense	15806	13	95	921746	108	7.9801	4.098e-08	2.684e-06
HepG2	PCBP2	L1	L1PA16	antisense	15806	19	222	921746	241	4.9910	4.120e-08	2.693e-06
HepG2	KHSRP	L1	L1ME3A	antisense	12425	19	287	925127	306	4.9292	4.413e-08	2.875e-06
HepG2	MATR3	Alu	AluJr	antisense	14172	63	1893	923380	1956	2.1684	4.407e-08	2.875e-06
HepG2	PCBP2	L1	L1PA13	antisense	15806	15	135	921746	150	6.4796	4.799e-08	3.121e-06
HepG2	HLTF	Alu	AluSx1	sense	14672	29	540	922880	569	3.3780	5.201e-08	3.375e-06
HepG2	HNRNPM	L1	L1PA10	antisense	22936	15	91	914616	106	6.5731	5.314e-08	3.443e-06
HepG2	SUGP2	L1	L1MC5	antisense	33352	38	360	904200	398	2.8617	5.474e-08	3.540e-06
HepG2	EXOSC5	L1	L1PB3	antisense	1361	6	128	936191	134	32.2439	5.670e-08	3.660e-06
HepG2	HLTF	L1	L1M6	sense	14672	6	9	922880	15	41.9338	6.505e-08	4.191e-06
HepG2	EXOSC5	L1	L1PA17	antisense	1361	5	64	936191	69	53.7398	6.658e-08	4.282e-06
HepG2	PTBP1	L1	L1M6	antisense	14033	12	93	923519	105	8.4917	6.777e-08	4.351e-06
HepG2	RBM22	L1	L1MDa	sense	6672	7	43	930880	50	22.7126	7.042e-08	4.513e-06
HepG2	QKI	Alu	AluY	sense	15371	19	238	922181	257	4.7895	7.413e-08	4.742e-06
HepG2	HNRNPL	L1	L1MD1	antisense	14585	18	226	922967	244	5.0402	7.753e-08	4.950e-06
HepG2	PTBP1	L1	L1M4a1	antisense	14033	12	95	923519	107	8.3129	8.374e-08	5.337e-06
HepG2	KHSRP	L1	L1ME4a	sense	12425	11	87	925127	98	9.4141	8.574e-08	5.455e-06
HepG2	HNRNPM	L1	L1PA8	antisense	22936	14	81	914616	95	6.8923	8.704e-08	5.528e-06
HepG2	PTBP1	L1	L1MA5A	antisense	14033	12	96	923519	108	8.2263	9.292e-08	5.891e-06
HepG2	QKI	L1	L1ME3F	antisense	15371	15	147	922181	162	6.1219	9.342e-08	5.912e-06
HepG2	HNRNPL	L1	L1ME3B	antisense	14585	16	179	922967	195	5.6565	9.390e-08	5.932e-06
HepG2	HNRNPM	L1	L1M2c	antisense	22936	9	25	914616	34	14.3557	9.437e-08	5.951e-06
HepG2	QKI	L1	L1ME3D	antisense	15371	13	106	922181	119	7.3579	9.531e-08	6.000e-06
HepG2	HLTF	Alu	AluSz6	sense	14672	20	282	922880	302	4.4610	9.825e-08	6.173e-06
HepG2	BCCIP	L1	L1PB1	antisense	1205	7	272	936347	279	19.9976	1.017e-07	6.380e-06
HepG2	SUGP2	L1	L1P3	antisense	33352	11	29	904200	40	10.2834	1.023e-07	6.403e-06
HepG2	HLTF	L1	L1MB1	sense	14672	6	10	922880	16	37.7405	1.027e-07	6.418e-06
HepG2	TAF15	L1	L1ME3A	sense	4340	7	73	933212	80	20.6189	1.072e-07	6.688e-06
HepG2	XPO5	Alu	AluSp	sense	7790	13	221	929762	234	7.0208	1.172e-07	7.303e-06
HepG2	SUGP2	L1	L1ME3Cz	antisense	33352	24	169	904200	193	3.8501	1.265e-07	7.862e-06
HepG2	XPO5	Alu	AluSg4	sense	7790	6	23	929762	29	31.1356	1.324e-07	8.218e-06
HepG2	MATR3	L1	L1ME2z	antisense	14172	15	165	923380	180	5.9232	1.330e-07	8.242e-06
HepG2	MATR3	L1	L1MEh	antisense	14172	9	46	923380	55	12.7478	1.395e-07	8.628e-06
HepG2	HNRNPL	L1	L1MA10	antisense	14585	10	60	922967	70	10.5470	1.402e-07	8.656e-06
HepG2	ILF3	Alu	AluYc3	antisense	7515	4	3	930037	7	165.0099	1.416e-07	8.718e-06
HepG2	QKI	L1	L1ME3E	antisense	15371	11	73	922181	84	9.0403	1.417e-07	8.718e-06
HepG2	FUBP3	L1	L1ME4a	antisense	4611	13	391	932941	404	6.7271	1.654e-07	1.016e-05
HepG2	HNRNPC	Alu	AluYh9	antisense	12825	4	1	924727	5	288.4139	1.731e-07	1.061e-05
HepG2	KHSRP	L1	L1ME3G	sense	12425	8	39	925127	47	15.2732	1.884e-07	1.153e-05
HepG2	HNRNPL	L1	L1MA5	sense	14585	6	12	922967	18	31.6410	2.238e-07	1.368e-05
