cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
K562	KHDRBS1	Alu	AluYd8	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYd8	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYi6_4d	sense	3897	0	1	881498	1	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYi6_4d	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	SVA	SVA_C	sense	3897	1	3	881498	4	75.3997	1.749e-02	5.149e-01
K562	KHDRBS1	SVA	SVA_C	antisense	3897	0	7	881498	7	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	SVA	SVA_A	sense	3897	0	25	881498	25	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	SVA	SVA_A	antisense	3897	0	7	881498	7	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1HS	sense	3897	0	5	881498	5	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1HS	antisense	3897	0	36	881498	36	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3f	sense	3897	0	10	881498	10	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3f	antisense	3897	0	27	881498	27	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2a	sense	3897	0	4	881498	4	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2a	antisense	3897	0	28	881498	28	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4e	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4e	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBa	sense	3897	0	13	881498	13	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBa	antisense	3897	0	61	881498	61	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2b	sense	3897	0	2	881498	2	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2b	antisense	3897	0	10	881498	10	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MDb	sense	3897	3	36	881498	39	18.8499	6.917e-04	2.981e-02
K562	KHDRBS1	L1	L1MDb	antisense	3897	0	32	881498	32	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3c	sense	3897	0	3	881498	3	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3c	antisense	3897	0	13	881498	13	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3e	sense	3897	0	1	881498	1	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3e	antisense	3897	0	23	881498	23	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M6B	sense	3897	1	14	881498	15	16.1571	6.403e-02	1.000e+00
K562	KHDRBS1	L1	L1M6B	antisense	3897	0	14	881498	14	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEg2	sense	3897	0	2	881498	2	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEg2	antisense	3897	0	8	881498	8	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEg1	sense	3897	0	4	881498	4	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEg1	antisense	3897	0	12	881498	12	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb9	sense	3897	0	1	881498	1	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb9	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3d	sense	3897	0	4	881498	4	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3d	antisense	3897	0	10	881498	10	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBb	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBb	antisense	3897	0	23	881498	23	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYk12	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYk12	antisense	3897	0	2	881498	2	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3a	sense	3897	0	6	881498	6	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3a	antisense	3897	0	23	881498	23	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P3b	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P3b	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2c	sense	3897	0	10	881498	10	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2c	antisense	3897	0	12	881498	12	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3de	sense	3897	0	1	881498	1	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3de	antisense	3897	0	6	881498	6	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEa	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1MEa	antisense	3897	0	5	881498	5	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2a1	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M2a1	antisense	3897	0	2	881498	2	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3b	sense	3897	0	3	881498	3	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1M3b	antisense	3897	0	13	881498	13	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4b	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4b	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4a	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4a	antisense	3897	0	4	881498	4	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4d	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4d	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBa1	sense	3897	0	19	881498	19	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1PBa1	antisense	3897	0	15	881498	15	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4c	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	L1	L1P4c	antisense	3897	0	1	881498	1	0.0000	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb8a1	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb8a1	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb10	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb10	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb11	sense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHDRBS1	Alu	AluYb11	antisense	3897	0	0	881498	0	nan	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MC5a	sense	41865	38	125	843530	163	6.1252	2.444e-16	3.654e-14
K562	KHSRP	L1	L1MC5a	antisense	41865	102	244	843530	346	8.4229	3.123e-51	1.722e-48
K562	KHSRP	Alu	AluSp	sense	41865	4	192	843530	196	0.4198	9.843e-01	1.000e+00
K562	KHSRP	Alu	AluSp	antisense	41865	6	210	843530	216	0.5757	9.448e-01	1.000e+00
K562	KHSRP	L1	L1MB3	sense	41865	5	156	843530	161	0.6458	8.819e-01	1.000e+00
K562	KHSRP	L1	L1MB3	antisense	41865	126	305	843530	431	8.3238	2.087e-62	1.528e-59
K562	KHSRP	Alu	AluJo	sense	41865	14	566	843530	580	0.4984	9.985e-01	1.000e+00
K562	KHSRP	Alu	AluJo	antisense	41865	13	1056	843530	1069	0.2480	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MB5	sense	41865	7	71	843530	78	1.9865	7.585e-02	1.000e+00
K562	KHSRP	L1	L1MB5	antisense	41865	75	161	843530	236	9.3861	1.168e-40	4.312e-38
K562	KHSRP	Alu	Alu	sense	41865	1	54	843530	55	0.3731	9.303e-01	1.000e+00
K562	KHSRP	Alu	Alu	antisense	41865	0	36	843530	36	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA6	sense	41865	0	38	843530	38	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA6	antisense	41865	5	189	843530	194	0.5330	9.544e-01	1.000e+00
K562	KHSRP	L1	L1P1	sense	41865	0	8	843530	8	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1P1	antisense	41865	3	25	843530	28	2.4179	1.445e-01	1.000e+00
K562	KHSRP	Alu	AluJr	sense	41865	11	698	843530	709	0.3175	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluJr	antisense	41865	20	1065	843530	1085	0.3784	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSx	sense	41865	8	400	843530	408	0.4030	9.990e-01	1.000e+00
K562	KHSRP	Alu	AluSx	antisense	41865	14	874	843530	888	0.3227	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSz6	sense	41865	5	235	843530	240	0.4287	9.895e-01	1.000e+00
K562	KHSRP	Alu	AluSz6	antisense	41865	10	426	843530	436	0.4730	9.971e-01	1.000e+00
K562	KHSRP	L1	L1MA8	sense	41865	5	101	843530	106	0.9975	5.659e-01	1.000e+00
K562	KHSRP	L1	L1MA8	antisense	41865	64	79	843530	143	16.3231	1.148e-45	4.925e-43
K562	KHSRP	L1	L1M5	sense	41865	19	298	843530	317	1.2847	1.745e-01	1.000e+00
K562	KHSRP	L1	L1M5	antisense	41865	470	411	843530	881	23.0412	0.000e+00	0.000e+00
K562	KHSRP	L1	L1MA9	sense	41865	13	58	843530	71	4.5161	2.586e-05	1.460e-03
K562	KHSRP	L1	L1MA9	antisense	41865	62	153	843530	215	8.1649	3.319e-31	9.854e-29
K562	KHSRP	L1	L1PA14	sense	41865	0	12	843530	12	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA14	antisense	41865	4	66	843530	70	1.2211	4.235e-01	1.000e+00
K562	KHSRP	Alu	AluYj4	sense	41865	0	12	843530	12	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYj4	antisense	41865	0	16	843530	16	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1ME4c	sense	41865	18	25	843530	43	14.5071	2.697e-13	3.319e-11
K562	KHSRP	L1	L1ME4c	antisense	41865	82	56	843530	138	29.5036	2.778e-71	2.407e-68
K562	KHSRP	Alu	AluSc	sense	41865	1	107	843530	108	0.1883	9.947e-01	1.000e+00
K562	KHSRP	Alu	AluSc	antisense	41865	3	224	843530	227	0.2699	9.987e-01	1.000e+00
K562	KHSRP	L1	L1PA4	sense	41865	1	45	843530	46	0.4478	8.923e-01	1.000e+00
K562	KHSRP	L1	L1PA4	antisense	41865	8	89	843530	97	1.8111	8.881e-02	1.000e+00
K562	KHSRP	L1	L1PA7	sense	41865	0	101	843530	101	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA7	antisense	41865	8	281	843530	289	0.5736	9.653e-01	1.000e+00
K562	KHSRP	L1	L1PA16	sense	41865	0	131	843530	131	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA16	antisense	41865	27	247	843530	274	2.2025	2.942e-04	1.391e-02
K562	KHSRP	L1	L1PA2	sense	41865	0	41	843530	41	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA2	antisense	41865	2	26	843530	28	1.5499	3.844e-01	1.000e+00
K562	KHSRP	Alu	AluSz	sense	41865	7	368	843530	375	0.3833	9.990e-01	1.000e+00
K562	KHSRP	Alu	AluSz	antisense	41865	16	794	843530	810	0.4060	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M2	sense	41865	0	63	843530	63	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M2	antisense	41865	56	252	843530	308	4.4775	5.920e-18	1.013e-15
K562	KHSRP	L1	L1PREC2	sense	41865	0	28	843530	28	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PREC2	antisense	41865	13	154	843530	167	1.7009	5.443e-02	1.000e+00
K562	KHSRP	L1	L1PB	sense	41865	0	4	843530	4	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PB	antisense	41865	4	22	843530	26	3.6634	3.250e-02	8.454e-01
K562	KHSRP	Alu	AluSc5	sense	41865	0	36	843530	36	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSc5	antisense	41865	0	53	843530	53	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4	sense	41865	2	136	843530	138	0.2963	9.902e-01	1.000e+00
K562	KHSRP	L1	L1M4	antisense	41865	195	277	843530	472	14.1842	1.446e-127	3.232e-124
K562	KHSRP	Alu	AluY	sense	41865	7	234	843530	241	0.6027	9.406e-01	1.000e+00
K562	KHSRP	Alu	AluY	antisense	41865	5	280	843530	285	0.3598	9.978e-01	1.000e+00
K562	KHSRP	Alu	AluSg4	sense	41865	0	17	843530	17	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSg4	antisense	41865	2	36	843530	38	1.1194	5.420e-01	1.000e+00
K562	KHSRP	Alu	AluSx3	sense	41865	5	126	843530	131	0.7996	7.468e-01	1.000e+00
K562	KHSRP	Alu	AluSx3	antisense	41865	2	229	843530	231	0.1760	9.998e-01	1.000e+00
K562	KHSRP	Alu	AluSq	sense	41865	2	74	843530	76	0.5446	8.798e-01	1.000e+00
K562	KHSRP	Alu	AluSq	antisense	41865	2	133	843530	135	0.3030	9.889e-01	1.000e+00
K562	KHSRP	Alu	AluJb	sense	41865	13	1067	843530	1080	0.2455	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluJb	antisense	41865	37	1589	843530	1626	0.4692	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSq2	sense	41865	7	226	843530	233	0.6241	9.270e-01	1.000e+00
K562	KHSRP	Alu	AluSq2	antisense	41865	5	280	843530	285	0.3598	9.978e-01	1.000e+00
K562	KHSRP	L1	L1ME3E	sense	41865	7	23	843530	30	6.1322	4.102e-04	1.881e-02
K562	KHSRP	L1	L1ME3E	antisense	41865	45	35	843530	80	25.9056	2.490e-38	9.035e-36
K562	KHSRP	L1	L1MA5	sense	41865	1	18	843530	19	1.1194	6.016e-01	1.000e+00
K562	KHSRP	L1	L1MA5	antisense	41865	26	90	843530	116	5.8208	3.005e-11	3.097e-09
K562	KHSRP	Alu	AluSg	sense	41865	3	100	843530	103	0.6045	8.702e-01	1.000e+00
K562	KHSRP	Alu	AluSg	antisense	41865	6	308	843530	314	0.3925	9.974e-01	1.000e+00
K562	KHSRP	Alu	AluJr4	sense	41865	5	114	843530	119	0.8837	6.678e-01	1.000e+00
K562	KHSRP	Alu	AluJr4	antisense	41865	6	258	843530	264	0.4686	9.867e-01	1.000e+00
K562	KHSRP	L1	L1MB8	sense	41865	23	126	843530	149	3.6780	6.143e-07	4.346e-05
K562	KHSRP	L1	L1MB8	antisense	41865	114	232	843530	346	9.9007	8.512e-63	6.340e-60
K562	KHSRP	Alu	AluSg7	sense	41865	0	32	843530	32	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSg7	antisense	41865	0	60	843530	60	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1ME4b	sense	41865	40	77	843530	117	10.4669	8.511e-24	1.932e-21
K562	KHSRP	L1	L1ME4b	antisense	41865	122	190	843530	312	12.9377	4.293e-77	4.557e-74
K562	KHSRP	Alu	AluSx1	sense	41865	11	412	843530	423	0.5380	9.905e-01	1.000e+00
K562	KHSRP	Alu	AluSx1	antisense	41865	9	723	843530	732	0.2508	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh3	sense	41865	0	3	843530	3	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh3	antisense	41865	0	6	843530	6	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MC3	sense	41865	1	66	843530	67	0.3053	9.611e-01	1.000e+00
K562	KHSRP	L1	L1MC3	antisense	41865	44	171	843530	215	5.1845	2.100e-16	3.162e-14
K562	KHSRP	L1	L1ME4a	sense	41865	53	105	843530	158	10.1704	1.538e-30	4.382e-28
K562	KHSRP	L1	L1ME4a	antisense	41865	259	251	843530	510	20.7910	1.731e-197	1.225e-193
K562	KHSRP	Alu	AluYc	sense	41865	1	10	843530	11	2.0149	4.131e-01	1.000e+00
K562	KHSRP	Alu	AluYc	antisense	41865	0	10	843530	10	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MC	sense	41865	1	39	843530	40	0.5166	8.559e-01	1.000e+00
K562	KHSRP	L1	L1MC	antisense	41865	49	62	843530	111	15.9241	5.474e-35	1.874e-32
K562	KHSRP	L1	L1MA4	sense	41865	5	53	843530	58	1.9008	1.388e-01	1.000e+00
K562	KHSRP	L1	L1MA4	antisense	41865	58	222	843530	280	5.2641	2.218e-21	4.593e-19
K562	KHSRP	L1	L1MD3	sense	41865	1	71	843530	72	0.2838	9.694e-01	1.000e+00
K562	KHSRP	L1	L1MD3	antisense	41865	24	58	843530	82	8.3374	3.442e-13	4.163e-11
K562	KHSRP	Alu	AluYf1	sense	41865	0	4	843530	4	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYf1	antisense	41865	1	7	843530	8	2.8784	3.213e-01	1.000e+00
K562	KHSRP	L1	L1MC4a	sense	41865	12	55	843530	67	4.3961	6.561e-05	3.526e-03
K562	KHSRP	L1	L1MC4a	antisense	41865	82	161	843530	243	10.2621	1.446e-46	6.397e-44
K562	KHSRP	L1	L1ME1	sense	41865	16	256	843530	272	1.2593	2.197e-01	1.000e+00
K562	KHSRP	L1	L1ME1	antisense	41865	342	404	843530	746	17.0567	4.812e-241	6.810e-237
K562	KHSRP	L1	L1ME3B	sense	41865	11	58	843530	69	3.8213	3.784e-04	1.748e-02
K562	KHSRP	L1	L1ME3B	antisense	41865	103	136	843530	239	15.2598	1.942e-70	1.617e-67
K562	KHSRP	L1	L1PA5	sense	41865	3	53	843530	56	1.1405	4.974e-01	1.000e+00
K562	KHSRP	L1	L1PA5	antisense	41865	3	194	843530	197	0.3116	9.958e-01	1.000e+00
K562	KHSRP	L1	L1ME3D	sense	41865	2	23	843530	25	1.7521	3.325e-01	1.000e+00
K562	KHSRP	L1	L1ME3D	antisense	41865	76	71	843530	147	21.5677	6.481e-60	4.511e-57
K562	KHSRP	L1	L1P4	sense	41865	1	22	843530	23	0.9159	6.718e-01	1.000e+00
K562	KHSRP	L1	L1P4	antisense	41865	4	58	843530	62	1.3896	3.370e-01	1.000e+00
K562	KHSRP	L1	L1MA2	sense	41865	2	27	843530	29	1.4925	4.013e-01	1.000e+00
K562	KHSRP	L1	L1MA2	antisense	41865	18	141	843530	159	2.5722	5.689e-04	2.513e-02
K562	KHSRP	L1	L1PA15-16	sense	41865	0	9	843530	9	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA15-16	antisense	41865	2	26	843530	28	1.5499	3.844e-01	1.000e+00
K562	KHSRP	L1	L1PA8A	sense	41865	0	36	843530	36	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA8A	antisense	41865	1	47	843530	48	0.4287	9.022e-01	1.000e+00
K562	KHSRP	L1	L1PA8	sense	41865	0	36	843530	36	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA8	antisense	41865	4	63	843530	67	1.2793	3.912e-01	1.000e+00
K562	KHSRP	L1	L1PA10	sense	41865	0	47	843530	47	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA10	antisense	41865	7	130	843530	137	1.0849	4.718e-01	1.000e+00
K562	KHSRP	L1	L1MEd	sense	41865	2	165	843530	167	0.2442	9.972e-01	1.000e+00
K562	KHSRP	L1	L1MEd	antisense	41865	160	317	843530	477	10.1697	9.408e-89	1.210e-85
K562	KHSRP	L1	L1MA7	sense	41865	2	40	843530	42	1.0074	5.967e-01	1.000e+00
K562	KHSRP	L1	L1MA7	antisense	41865	51	92	843530	143	11.1694	6.382e-31	1.882e-28
K562	KHSRP	L1	L1MEc	sense	41865	2	157	843530	159	0.2567	9.960e-01	1.000e+00
K562	KHSRP	L1	L1MEc	antisense	41865	224	400	843530	624	11.2833	9.856e-131	2.325e-127
K562	KHSRP	L1	L1M7	sense	41865	0	9	843530	9	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M7	antisense	41865	18	35	843530	53	10.3622	1.816e-11	1.899e-09
K562	KHSRP	L1	L1PA11	sense	41865	1	9	843530	10	2.2388	3.839e-01	1.000e+00
K562	KHSRP	L1	L1PA11	antisense	41865	2	78	843530	80	0.5166	8.969e-01	1.000e+00
K562	KHSRP	L1	L1M4c	sense	41865	0	98	843530	98	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4c	antisense	41865	41	61	843530	102	13.5426	1.440e-27	3.846e-25
K562	KHSRP	L1	L1ME3	sense	41865	11	68	843530	79	3.2594	1.217e-03	5.016e-02
K562	KHSRP	L1	L1ME3	antisense	41865	80	83	843530	163	19.4205	1.193e-60	8.444e-58
K562	KHSRP	L1	L1MEg	sense	41865	1	102	843530	103	0.1975	9.932e-01	1.000e+00
K562	KHSRP	L1	L1MEg	antisense	41865	98	217	843530	315	9.0995	1.179e-51	6.585e-49
K562	KHSRP	L1	L1MC4	sense	41865	40	206	843530	246	3.9124	1.103e-11	1.162e-09
K562	KHSRP	L1	L1MC4	antisense	41865	162	450	843530	612	7.2536	9.390e-73	9.060e-70
K562	KHSRP	L1	L1M3	sense	41865	2	34	843530	36	1.1852	5.127e-01	1.000e+00
K562	KHSRP	L1	L1M3	antisense	41865	47	70	843530	117	13.5285	2.345e-31	7.010e-29
K562	KHSRP	L1	L1M8	sense	41865	0	27	843530	27	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M8	antisense	41865	10	22	843530	32	9.1586	1.375e-06	9.327e-05
K562	KHSRP	SVA	SVA_D	sense	41865	0	12	843530	12	0.0000	1.000e+00	1.000e+00
K562	KHSRP	SVA	SVA_D	antisense	41865	0	9	843530	9	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4b	sense	41865	0	23	843530	23	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4b	antisense	41865	22	114	843530	136	3.8884	4.698e-07	3.352e-05
K562	KHSRP	L1	L1MC1	sense	41865	6	102	843530	108	1.1852	4.032e-01	1.000e+00
K562	KHSRP	L1	L1MC1	antisense	41865	75	238	843530	313	6.3494	1.672e-31	5.071e-29
K562	KHSRP	L1	L1PA3	sense	41865	0	27	843530	27	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PA3	antisense	41865	4	69	843530	73	1.1680	4.553e-01	1.000e+00
K562	KHSRP	L1	L1MB4	sense	41865	7	71	843530	78	1.9865	7.585e-02	1.000e+00
K562	KHSRP	L1	L1MB4	antisense	41865	102	146	843530	248	14.0766	2.510e-67	2.049e-64
K562	KHSRP	Alu	AluSc8	sense	41865	1	66	843530	67	0.3053	9.611e-01	1.000e+00
K562	KHSRP	Alu	AluSc8	antisense	41865	4	143	843530	147	0.5636	9.207e-01	1.000e+00
K562	KHSRP	Alu	AluYa5	sense	41865	0	4	843530	4	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYa5	antisense	41865	0	0	843530	0	nan	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MD	sense	41865	0	57	843530	57	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MD	antisense	41865	88	98	843530	186	18.0928	8.828e-65	7.071e-62
K562	KHSRP	L1	L1ME2	sense	41865	7	105	843530	112	1.3433	2.795e-01	1.000e+00
K562	KHSRP	L1	L1ME2	antisense	41865	120	176	843530	296	13.7378	5.003e-78	5.589e-75
K562	KHSRP	Alu	AluSx4	sense	41865	0	39	843530	39	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSx4	antisense	41865	1	49	843530	50	0.4112	9.113e-01	1.000e+00
K562	KHSRP	L1	L1PB1	sense	41865	0	77	843530	77	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1PB1	antisense	41865	12	321	843530	333	0.7532	8.660e-01	1.000e+00
K562	KHSRP	Alu	AluYe5	sense	41865	1	1	843530	2	20.1488	9.233e-02	1.000e+00
K562	KHSRP	Alu	AluYe5	antisense	41865	0	2	843530	2	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSq4	sense	41865	0	1	843530	1	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluSq4	antisense	41865	1	7	843530	8	2.8784	3.213e-01	1.000e+00
K562	KHSRP	Alu	AluYk11	sense	41865	0	8	843530	8	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYk11	antisense	41865	0	1	843530	1	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh9	sense	41865	0	0	843530	0	nan	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh9	antisense	41865	0	2	843530	2	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYa8	sense	41865	0	0	843530	0	nan	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYa8	antisense	41865	0	0	843530	0	nan	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh3a3	sense	41865	0	1	843530	1	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYh3a3	antisense	41865	0	0	843530	0	nan	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M1	sense	41865	0	97	843530	97	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M1	antisense	41865	42	176	843530	218	4.8082	9.114e-15	1.248e-12
K562	KHSRP	Alu	AluYk3	sense	41865	0	20	843530	20	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYk3	antisense	41865	0	1	843530	1	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4a2	sense	41865	0	34	843530	34	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1M4a2	antisense	41865	21	25	843530	46	16.9250	3.220e-16	4.781e-14
K562	KHSRP	Alu	AluYi6	sense	41865	0	2	843530	2	0.0000	1.000e+00	1.000e+00
K562	KHSRP	Alu	AluYi6	antisense	41865	0	3	843530	3	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1P5	sense	41865	0	2	843530	2	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1P5	antisense	41865	0	3	843530	3	0.0000	1.000e+00	1.000e+00
K562	KHSRP	L1	L1MC5	sense	41865	30	82	843530	112	7.3715	5.871e-15	8.119e-13
