cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
HepG2	RBFOX2	L1	L1MC1	antisense	12115	0	372	925437	372	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA3	sense	12115	0	19	925437	19	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA3	antisense	12115	0	66	925437	66	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB4	sense	12115	0	42	925437	42	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB4	antisense	12115	1	296	925437	297	0.2581	9.790e-01	1.000e+00
HepG2	RBFOX2	Alu	AluSc8	sense	12115	1	91	925437	92	0.8394	6.978e-01	1.000e+00
HepG2	RBFOX2	Alu	AluSc8	antisense	12115	1	244	925437	245	0.3131	9.587e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYa5	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYa5	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MD	sense	12115	0	22	925437	22	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MD	antisense	12115	1	132	925437	133	0.5787	8.227e-01	1.000e+00
HepG2	RBFOX2	L1	L1ME2	sense	12115	1	53	925437	54	1.4413	5.046e-01	1.000e+00
HepG2	RBFOX2	L1	L1ME2	antisense	12115	1	202	925437	203	0.3782	9.287e-01	1.000e+00
HepG2	RBFOX2	Alu	AluSx4	sense	12115	0	44	925437	44	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluSx4	antisense	12115	0	128	925437	128	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB1	sense	12115	0	17	925437	17	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB1	antisense	12115	1	278	925437	279	0.2748	9.735e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYe5	sense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYe5	antisense	12115	0	6	925437	6	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluSq4	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluSq4	antisense	12115	0	11	925437	11	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk11	sense	12115	0	8	925437	8	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk11	antisense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYh9	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYh9	antisense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYa8	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYa8	antisense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYh3a3	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYh3a3	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M1	sense	12115	0	29	925437	29	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M1	antisense	12115	1	233	925437	234	0.3278	9.523e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYk3	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk3	antisense	12115	0	9	925437	9	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M4a2	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M4a2	antisense	12115	0	47	925437	47	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYi6	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYi6	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P5	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P5	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MC5	sense	12115	1	63	925437	64	1.2125	5.650e-01	1.000e+00
HepG2	RBFOX2	L1	L1MC5	antisense	12115	5	393	925437	398	0.9719	5.855e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYk2	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk2	antisense	12115	0	8	925437	8	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M4a1	sense	12115	1	14	925437	15	5.4563	1.772e-01	1.000e+00
HepG2	RBFOX2	L1	L1M4a1	antisense	12115	0	107	925437	107	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYm1	sense	12115	0	11	925437	11	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYm1	antisense	12115	0	25	925437	25	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MCa	sense	12115	0	24	925437	24	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MCa	antisense	12115	0	208	925437	208	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3G	sense	12115	0	47	925437	47	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3G	antisense	12115	0	277	925437	277	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEf	sense	12115	0	73	925437	73	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEf	antisense	12115	0	417	925437	417	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYc3	sense	12115	1	1	925437	2	76.3877	2.568e-02	6.085e-01
HepG2	RBFOX2	Alu	AluYc3	antisense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB2	sense	12115	1	55	925437	56	1.3889	5.173e-01	1.000e+00
HepG2	RBFOX2	L1	L1MB2	antisense	12115	0	306	925437	306	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3F	sense	12115	0	18	925437	18	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3F	antisense	12115	0	162	925437	162	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB7	sense	12115	2	157	925437	159	0.9731	6.104e-01	1.000e+00
HepG2	RBFOX2	L1	L1MB7	antisense	12115	7	721	925437	728	0.7416	8.297e-01	1.000e+00
HepG2	RBFOX2	L1	L1MCc	sense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MCc	antisense	12115	3	137	925437	140	1.6727	2.715e-01	1.000e+00
HepG2	RBFOX2	L1	L1MEb	sense	12115	0	8	925437	8	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEb	antisense	12115	0	35	925437	35	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3A	sense	12115	4	76	925437	80	4.0204	2.029e-02	5.037e-01
HepG2	RBFOX2	L1	L1ME3A	antisense	12115	4	302	925437	306	1.0118	5.588e-01	1.000e+00
HepG2	RBFOX2	L1	L1PA12	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA12	antisense	12115	0	27	925437	27	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYg6	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYg6	antisense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MDa	sense	12115	0	50	925437	50	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MDa	antisense	12115	0	207	925437	207	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3Cz	sense	12115	0	55	925437	55	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3Cz	antisense	12115	2	191	925437	193	0.7999	7.135e-01	1.000e+00
HepG2	RBFOX2	L1	L1ME2z	sense	12115	3	29	925437	32	7.9022	8.089e-03	2.301e-01
HepG2	RBFOX2	L1	L1ME2z	antisense	12115	1	179	925437	180	0.4267	9.038e-01	1.000e+00
HepG2	RBFOX2	L1	L1PA15	sense	12115	1	78	925437	79	0.9793	6.421e-01	1.000e+00
HepG2	RBFOX2	L1	L1PA15	antisense	12115	7	227	925437	234	2.3556	3.371e-02	7.516e-01
HepG2	RBFOX2	L1	L1MA10	sense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA10	antisense	12115	0	70	925437	70	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MC2	sense	12115	0	30	925437	30	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MC2	antisense	12115	0	172	925437	172	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3C	sense	12115	0	9	925437	9	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME3C	antisense	12115	0	59	925437	59	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA5A	sense	12115	0	18	925437	18	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA5A	antisense	12115	3	105	925437	108	2.1825	1.645e-01	1.000e+00
HepG2	RBFOX2	L1	L1MEh	sense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEh	antisense	12115	0	55	925437	55	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB1	sense	12115	0	16	925437	16	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MB1	antisense	12115	0	106	925437	106	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MD2	sense	12115	2	131	925437	133	1.1662	5.140e-01	1.000e+00
HepG2	RBFOX2	L1	L1MD2	antisense	12115	0	224	925437	224	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEi	sense	12115	0	15	925437	15	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEi	antisense	12115	2	107	925437	109	1.4278	4.120e-01	1.000e+00
HepG2	RBFOX2	L1	L1PA13	sense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA13	antisense	12115	6	144	925437	150	3.1828	1.378e-02	3.656e-01
HepG2	RBFOX2	L1	L1ME5	sense	12115	0	12	925437	12	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1ME5	antisense	12115	0	60	925437	60	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P2	sense	12115	0	13	925437	13	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P2	antisense	12115	0	75	925437	75	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA1	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA1	antisense	12115	0	44	925437	44	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb8	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb8	antisense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA17	sense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PA17	antisense	12115	1	68	925437	69	1.1233	5.924e-01	1.000e+00
HepG2	RBFOX2	L1	L1PB4	sense	12115	0	40	925437	40	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB4	antisense	12115	1	96	925437	97	0.7957	7.168e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYh7	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYh7	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA6	sense	12115	0	16	925437	16	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA6	antisense	12115	1	120	925437	121	0.6366	7.928e-01	1.000e+00
HepG2	RBFOX2	L1	L1PB2	sense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB2	antisense	12115	0	31	925437	31	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P3	sense	12115	0	13	925437	13	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P3	antisense	12115	0	40	925437	40	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MD1	sense	12115	0	59	925437	59	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MD1	antisense	12115	0	244	925437	244	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEj	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEj	antisense	12115	0	28	925437	28	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB3	sense	12115	0	13	925437	13	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PB3	antisense	12115	1	133	925437	134	0.5743	8.250e-01	1.000e+00
HepG2	RBFOX2	L1	L1M6	sense	12115	0	15	925437	15	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M6	antisense	12115	0	105	925437	105	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluSq10	sense	12115	0	11	925437	11	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluSq10	antisense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA3	sense	12115	0	42	925437	42	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA3	antisense	12115	1	310	925437	311	0.2464	9.825e-01	1.000e+00
HepG2	RBFOX2	Alu	AluYk4	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk4	antisense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA4A	sense	12115	0	29	925437	29	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MA4A	antisense	12115	4	266	925437	270	1.1487	4.617e-01	1.000e+00
HepG2	RBFOX2	SVA	SVA_F	sense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_F	antisense	12115	0	8	925437	8	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_B	sense	12115	0	9	925437	9	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_B	antisense	12115	0	15	925437	15	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M	antisense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_E	sense	12115	0	6	925437	6	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_E	antisense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MCb	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MCb	antisense	12115	0	25	925437	25	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYe6	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYe6	antisense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYd8	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYd8	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYi6_4d	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYi6_4d	antisense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_C	sense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_C	antisense	12115	0	8	925437	8	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_A	sense	12115	0	28	925437	28	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	SVA	SVA_A	antisense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1HS	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1HS	antisense	12115	1	24	925437	25	3.1828	2.776e-01	1.000e+00
HepG2	RBFOX2	L1	L1M3f	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3f	antisense	12115	1	42	925437	43	1.8188	4.284e-01	1.000e+00
HepG2	RBFOX2	L1	L1M2a	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2a	antisense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4e	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4e	antisense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBa	sense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBa	antisense	12115	1	75	925437	76	1.0185	6.279e-01	1.000e+00
HepG2	RBFOX2	L1	L1M2b	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2b	antisense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MDb	sense	12115	0	17	925437	17	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MDb	antisense	12115	1	50	925437	51	1.5278	4.849e-01	1.000e+00
HepG2	RBFOX2	L1	L1M3c	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3c	antisense	12115	0	14	925437	14	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3e	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3e	antisense	12115	0	22	925437	22	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M6B	sense	12115	0	4	925437	4	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M6B	antisense	12115	0	13	925437	13	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEg2	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEg2	antisense	12115	0	15	925437	15	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEg1	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEg1	antisense	12115	0	29	925437	29	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb9	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb9	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3d	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3d	antisense	12115	0	16	925437	16	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBb	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBb	antisense	12115	0	6	925437	6	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk12	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYk12	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3a	sense	12115	0	10	925437	10	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3a	antisense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P3b	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P3b	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2c	sense	12115	0	9	925437	9	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2c	antisense	12115	3	31	925437	34	7.3924	9.574e-03	2.649e-01
HepG2	RBFOX2	L1	L1M3de	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3de	antisense	12115	0	11	925437	11	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEa	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1MEa	antisense	12115	0	19	925437	19	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2a1	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M2a1	antisense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3b	sense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1M3b	antisense	12115	0	18	925437	18	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4b	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4b	antisense	12115	0	5	925437	5	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4a	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4a	antisense	12115	0	6	925437	6	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4d	sense	12115	0	3	925437	3	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4d	antisense	12115	0	2	925437	2	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBa1	sense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1PBa1	antisense	12115	0	7	925437	7	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P	sense	12115	0	1	925437	1	0.0000	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4c	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	L1	L1P4c	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb8a1	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb8a1	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb10	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb10	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb11	sense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBFOX2	Alu	AluYb11	antisense	12115	0	0	925437	0	nan	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MC5a	sense	5947	0	52	931605	52	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MC5a	antisense	5947	0	359	931605	359	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluSp	sense	5947	0	234	931605	234	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluSp	antisense	5947	0	329	931605	329	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MB3	sense	5947	0	112	931605	112	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MB3	antisense	5947	0	579	931605	579	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluJo	sense	5947	0	734	931605	734	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluJo	antisense	5947	0	1907	931605	1907	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MB5	sense	5947	0	54	931605	54	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MB5	antisense	5947	0	279	931605	279	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	Alu	sense	5947	0	21	931605	21	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	Alu	antisense	5947	0	48	931605	48	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1PA6	sense	5947	0	16	931605	16	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1PA6	antisense	5947	0	219	931605	219	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1P1	sense	5947	0	1	931605	1	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1P1	antisense	5947	0	22	931605	22	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluJr	sense	5947	0	890	931605	890	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluJr	antisense	5947	2	1954	931605	1956	0.1603	9.999e-01	1.000e+00
HepG2	RBM15	Alu	AluSx	sense	5947	0	555	931605	555	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluSx	antisense	5947	1	1748	931605	1749	0.0896	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluSz6	sense	5947	0	302	931605	302	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluSz6	antisense	5947	2	870	931605	872	0.3601	9.745e-01	1.000e+00
HepG2	RBM15	L1	L1MA8	sense	5947	0	50	931605	50	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MA8	antisense	5947	0	158	931605	158	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1M5	sense	5947	0	149	931605	149	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1M5	antisense	5947	0	620	931605	620	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MA9	sense	5947	0	64	931605	64	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1MA9	antisense	5947	0	247	931605	247	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1PA14	sense	5947	0	12	931605	12	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1PA14	antisense	5947	0	56	931605	56	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluYj4	sense	5947	0	12	931605	12	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	Alu	AluYj4	antisense	5947	0	38	931605	38	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1ME4c	sense	5947	0	20	931605	20	0.0000	1.000e+00	1.000e+00
HepG2	RBM15	L1	L1ME4c	antisense	5947	0	109	931605	109	0.0000	1.000e+00	1.000e+00
